barcode,product_family_id,product_title,season,nivel,brand_origin,color_name,color_group,color_intensity,adventurous,application,weather,style,print,basic,fit
1051247,CARDIGAN,Vmeleo Cardigan oversize ,9,2,MAINSTREAM,beige,brown,claro,two,"('work', 'freetime')",warm,"('boho', 'street')",smooth,false,oversize
771665,SHIRT,Sanne Shirt soft ,7,2,MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,false,loose
967112,SKIRT,Majolica Skirt alabama ,7,1,WHOLE_SALE,nude,brown,suave,three,freetime,warm,"('boho', 'classic')",floral,false,straight
1289640,SKIRT,Majolica Skirt alabama ,9,1,WHOLE_SALE,nude,brown,suave,three,freetime,warm,"('boho', 'classic')",floral,false,straight
1032451,SHORT,Seersucker Short lines ,7,1,MAINSTREAM,black,black,oscuro,"('two', 'three')",freetime,warm,"('boho', 'minimal')",vertical_stripes,false,straight
968348,SKIRT,Awsix Skirt solid ,8,1,OWN_PRODUCTION,aubergine,purple,oscuro,"('two', 'three')",freetime,warm,"('street', 'classic')",smooth,false,straight
968201,SKIRT,Awsix Skirt solid ,8,1,OWN_PRODUCTION,brown,brown,oscuro,"('two', 'three')",freetime,warm,"('street', 'classic')",smooth,false,straight
968256,SKIRT,Awsix Skirt solid ,8,1,OWN_PRODUCTION,blue_dark,blue,oscuro,"('two', 'three')",freetime,warm,"('street', 'classic')",smooth,false,straight
968171,SKIRT,Awsix Skirt solid ,8,1,OWN_PRODUCTION,black,black,oscuro,"('two', 'three')",freetime,warm,"('street', 'classic')",smooth,false,straight
882408,TOP,Pchulla Top vneck ,8,2,MAINSTREAM,garnet,red,oscuro,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,loose
849715,JEANS,Nmkimmy Jeans coated ,8,1,NO_MAINSTREAM,black,black,oscuro,four,"('night', 'freetime')",cold,"('street', 'night')",smooth,false,tight
804226,TOP,Maya Top zebras ,8,2,NO_MAINSTREAM,blue_petrol,blue,oscuro,three,freetime,warm,"('classic', 'boho')",animal_print,false,straight
962896,TSHIRT,Romadrid T-shirt stripes ,8,2,NO_MAINSTREAM,beige,brown,claro,"('three', 'two')",freetime,cold,"('boho', 'street')",horizontal_stripes,false,tight
1130980,SWEATER,Candy Sweater shirt ,8,2,WHOLE_SALE,blue_dark,blue,oscuro,one,"('work', 'working_girl')",cold,classic,smooth,false,tight
1131116,SWEATER,Charlie Sweater shine ,8,2,WHOLE_SALE,grey,grey,claro,two,freetime,cold,"('street', 'classic')",smooth,false,tight
1131055,SWEATER,Charlie Sweater shine ,8,2,WHOLE_SALE,black,black,oscuro,two,freetime,cold,"('street', 'classic')",smooth,false,tight
1130881,SHIRT,Buffi Shirt dots ,8,2,WHOLE_SALE,pink,pink,intenso,"('two', 'three')",freetime,warm,"('classic', 'night')",smooth,false,straight
1211955,SHIRT,Buffi Shirt dots ,8,2,WHOLE_SALE,white,white,claro,"('two', 'three')",freetime,warm,"('classic', 'night')",smooth,false,straight
1130935,SHIRT,Buffi Shirt dots ,8,2,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,warm,"('classic', 'night')",smooth,false,straight
1130829,SHIRT,Bonnie Shirt marine ,8,2,WHOLE_SALE,blue_dark,blue,oscuro,two,"('freetime', 'work')",warm,"('boho', 'classic')",floral,false,straight
983853,SWEATER,Asha Sweater joules ,8,2,NO_MAINSTREAM,blue_dark,blue,oscuro,two,"('work', 'freetime')",cold,"('casual', 'street')",smooth,false,straight
983679,DRESS,Hayden Dress tunic ,8,1,NO_MAINSTREAM,blue_dark,blue,oscuro,two,"('work', 'freetime')",cold,"('boho', 'classic')",miniprint,false,loose
961462,BAG,Bocaraton Bag cow ,8,3,OWN_PRODUCTION,rust,brown,oscuro,"('two', 'three')",freetime,cold,street,smooth,missing,missing
961455,BAG,Bocaraton Bag cow ,8,3,OWN_PRODUCTION,brown,brown,oscuro,"('two', 'three')",freetime,cold,street,smooth,missing,missing
961516,BAG,Bocamber Bag cow ,8,3,OWN_PRODUCTION,black,black,oscuro,three,freetime,cold,"('boho', 'casual')",smooth,missing,missing
961530,BAG,Bocamber Bag cow ,8,3,OWN_PRODUCTION,garnet,red,oscuro,three,freetime,cold,"('boho', 'casual')",smooth,missing,missing
961523,BAG,Bocamber Bag cow ,8,3,OWN_PRODUCTION,khaki,green,oscuro,three,freetime,cold,"('boho', 'casual')",smooth,missing,missing
848541,SKIRT,Bsekin Skirt nice ,8,1,MAINSTREAM,mustand,yellow,intenso,three,freetime,warm,"('boho', 'classic')",floral,false,straight
1131307,SHIRT,Rodano Shirt vneck ,8,2,WHOLE_SALE,black,black,oscuro,two,"('freetime', 'night')",cold,"('classic', 'boho')",smooth,false,straight
1131628,SKIRT,Celal Skirt garance ,8,1,PREMIUM,rust,brown,oscuro,three,freetime,cold,"('boho', 'classic')",smooth,false,straight
1131598,SKIRT,Celal Skirt garance ,8,1,PREMIUM,blue_dark,blue,oscuro,three,freetime,cold,"('boho', 'classic')",smooth,false,straight
1131642,SKIRT,Celal Skirt garance ,8,1,PREMIUM,khaki,green,oscuro,three,freetime,cold,"('boho', 'classic')",smooth,false,straight
1167931,TOP,Maole Top cerise ,8,2,WHOLE_SALE,rust,brown,oscuro,two,"('freetime', 'night')",warm,"('classic', 'boho')",smooth,false,straight
1167900,TOP,Maole Top cerise ,8,2,WHOLE_SALE,black,black,oscuro,two,"('freetime', 'night')",warm,"('classic', 'boho')",smooth,false,straight
1167993,JACKET,Onix Jacket cerise ,8,3,WHOLE_SALE,pink,pink,intenso,two,"('work', 'working_girl')",cold,"('classic', 'minimal')",smooth,false,straight
1167955,JACKET,Onix Jacket cerise ,8,3,WHOLE_SALE,black,black,oscuro,two,"('work', 'working_girl')",cold,"('classic', 'minimal')",smooth,false,straight
1320572,SHIRT,Basic Shirt colors ,9,2,WHOLE_SALE,green_light,green,claro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1168235,SHIRT,Basic Shirt colors ,8,2,WHOLE_SALE,black,black,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1220315,SHIRT,Basic Shirt colors ,8,2,WHOLE_SALE,blue_dark,blue,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1261295,SHIRT,Basic Shirt colors ,9,2,WHOLE_SALE,blue_dark,blue,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1168280,SHIRT,Basic Shirt colors ,8,2,WHOLE_SALE,green_dark,green,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1168310,SHIRT,Basic Shirt colors ,8,2,WHOLE_SALE,ecru,brown,suave,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1168266,SHIRT,Basic Shirt colors ,8,2,WHOLE_SALE,brown,brown,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1261240,SHIRT,Basic Shirt colors ,9,2,WHOLE_SALE,brown,brown,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1261165,SHIRT,Basic Shirt colors ,9,2,WHOLE_SALE,white,white,claro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1220285,SHIRT,Basic Shirt colors ,8,2,WHOLE_SALE,white,white,claro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1261196,SHIRT,Basic Shirt colors ,9,2,WHOLE_SALE,black,black,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1261417,SHIRT,Basic Shirt colors ,9,2,WHOLE_SALE,green_dark,green,oscuro,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1261363,SHIRT,Basic Shirt colors ,9,2,WHOLE_SALE,ecru,brown,suave,two,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,true,straight
1168181,SHIRT,Garden Shirt cerise ,8,2,WHOLE_SALE,blue_dark,blue,oscuro,two,"('work', 'freetime')",cold,"('boho', 'classic')",floral,false,loose
1168211,SHIRT,Garden Shirt cerise ,8,2,WHOLE_SALE,green_dark,green,oscuro,two,"('work', 'freetime')",cold,"('boho', 'classic')",floral,false,loose
1422764,JUMPSUIT,Byisole Jumpsuit print ,9,1,MAINSTREAM,black,black,oscuro,"('three', 'four')","('work', 'freetime')",warm,boho,floral,false,straight
1117042,JUMPSUIT,Byisole Jumpsuit print ,9,1,MAINSTREAM,white,white,claro,"('three', 'four')",freetime,warm,boho,floral,false,straight
1117103,JUMPSUIT,Byisole Jumpsuit print ,9,1,MAINSTREAM,black,black,oscuro,"('three', 'four')",freetime,warm,boho,floral,false,straight
1173710,COAT,Onlsedona Coat marie ,8,3,MAINSTREAM,black,black,oscuro,two,freetime,cold,casual,smooth,false,straight
1028379,SHIRT,Objeva Shirt chip ,8,2,NO_MAINSTREAM,brown_light,brown,claro,two,"('freetime', 'work')",warm,boho,smooth,false,straight
1178616,JEANS,Destroyed Jeans skinny ,8,1,NO_MAINSTREAM,black,black,oscuro,"('three', 'four')",freetime,cold,street,smooth,false,tight
1423365,JEANS,Skinny Jeans high ,9,1,NO_MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')",freetime,both,"('casual', 'street')",smooth,false,tight
1178579,JEANS,Skinny Jeans high ,8,1,NO_MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')",freetime,both,"('casual', 'street')",smooth,false,tight
1431162,JEANS,Skinny Jeans high ,9,1,NO_MAINSTREAM,blue,blue,intenso,"('two', 'three')",freetime,both,"('casual', 'street')",smooth,false,tight
929998,SCARF,Tailor Scarf cosy ,8,3,NO_MAINSTREAM,pink,pink,intenso,two,freetime,cold,"('casual', 'boho')",checked,missing,missing
741170,PARKA,Onlalana Parka nomad ,8,3,MAINSTREAM,black,black,oscuro,two,freetime,cold,"('classic', 'casual')",smooth,false,straight
741262,PARKA,Onlalana Parka nomad ,8,3,MAINSTREAM,beige,brown,claro,two,freetime,cold,"('classic', 'casual')",smooth,false,straight
890670,SWEATER,Onlberil Sweater roll ,8,2,MAINSTREAM,mustand,yellow,intenso,two,freetime,cold,street,pied_de_poule,false,straight
1192711,SWEATER,Onlberil Sweater roll ,8,2,MAINSTREAM,black,black,oscuro,two,freetime,cold,street,pied_de_poule,false,straight
766692,JACKET,Frescube Jacket outerwear ,8,3,MAINSTREAM,black,black,oscuro,two,freetime,cold,"('street', 'casual')",smooth,false,straight
766739,JACKET,Frescube Jacket outerwear ,8,3,MAINSTREAM,brown,brown,oscuro,two,freetime,cold,"('street', 'casual')",smooth,false,straight
889780,JEANS,Onlcarmen Jeans reg ,8,1,MAINSTREAM,blue_dark,blue,oscuro,two,freetime,both,street,smooth,false,tight
1205916,SWEATER,Cosy Sweater split ,8,2,MAINSTREAM,camel,brown,claro,three,freetime,cold,boho,smooth,false,oversize
1206135,SWEATER,Christmas Sweater ware ,8,2,MAINSTREAM,grey_dark,grey,oscuro,three,freetime,cold,street,smooth,false,straight
1117974,DRESS,Byhalima Dress slip ,9,1,MAINSTREAM,green,green,intenso,four,"('night', 'freetime')",warm,night,smooth,false,straight
1117950,DRESS,Byhalima Dress slip ,9,1,MAINSTREAM,black,black,oscuro,four,"('night', 'freetime')",warm,night,smooth,false,straight
1210804,DRESS,Hoja Dress detail ,8,1,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,cold,boho,sheets,false,straight
1210880,DRESS,Hoja Dress detail ,8,1,WHOLE_SALE,red,red,intenso,"('two', 'three')",freetime,cold,boho,sheets,false,straight
1210842,DRESS,Hoja Dress detail ,8,1,WHOLE_SALE,green,green,intenso,"('two', 'three')",freetime,cold,boho,sheets,false,straight
758598,SWEATER,Objaya Sweater knit ,8,2,NO_MAINSTREAM,gray_light,grey,suave,two,freetime,cold,"('casual', 'boho')",two_tone,false,loose
758543,SWEATER,Objaya Sweater knit ,8,2,NO_MAINSTREAM,pink,pink,intenso,two,freetime,cold,"('casual', 'boho')",two_tone,false,loose
926614,SWEATER,Objelianna Sweater carin ,8,2,NO_MAINSTREAM,gray_light,grey,suave,two,freetime,cold,"('street', 'minimal')",smooth,false,straight
1218343,DRESS,Doro Dress embroid ,8,1,NO_MAINSTREAM,black,black,oscuro,"('four', 'three')",special_occasion,cold,classic,floral,false,tight
1219647,JEANS,Toxico Jeans nacre ,8,1,WHOLE_SALE,blue_dark,blue,oscuro,two,"('freetime', 'work')",cold,"('street', 'classic')",smooth,false,tight
1222623,SKIRT,Dame Skirt print ,8,1,WHOLE_SALE,black,black,oscuro,"('three', 'four')",freetime,warm,boho,floral,false,loose
1223484,BAG,Detail Bag event ,8,3,WHOLE_SALE,camel,brown,claro,"('three', 'two')",freetime,both,"('boho', 'casual')",smooth,missing,missing
1223507,BAG,Suede Bag detail ,8,3,WHOLE_SALE,camel,brown,claro,"('two', 'three')",freetime,cold,"('boho', 'casual')",smooth,missing,missing
1223491,BAG,Suede Bag detail ,8,3,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,cold,"('boho', 'casual')",smooth,missing,missing
1220506,SHIRT,Pops Shirt cerise ,8,2,WHOLE_SALE,rust,brown,oscuro,three,freetime,cold,"('boho', 'classic')",animal_print,false,straight
1220490,SHIRT,Pops Shirt cerise ,8,2,WHOLE_SALE,blue_klein,blue,oscuro,three,freetime,cold,"('boho', 'classic')",animal_print,false,straight
961769,SCARF,Nudotto Scarf acrylic ,8,3,OWN_PRODUCTION,khaki,green,oscuro,"('two', 'three')","('freetime', 'work')",cold,"('boho', 'casual')",checked,missing,missing
961776,SCARF,Nudotto Scarf acrylic ,8,3,OWN_PRODUCTION,red,red,intenso,"('two', 'three')","('freetime', 'work')",cold,"('boho', 'casual')",checked,missing,missing
961783,SCARF,Nudotto Scarf acrylic ,8,3,OWN_PRODUCTION,pink,pink,intenso,"('two', 'three')","('freetime', 'work')",cold,"('boho', 'casual')",checked,missing,missing
961790,SCARF,Nudotto Scarf acrylic ,8,3,OWN_PRODUCTION,rust,brown,oscuro,"('two', 'three')","('freetime', 'work')",cold,"('boho', 'casual')",checked,missing,missing
966337,SCARF,Clochecks Scarf washed ,8,3,OWN_PRODUCTION,blue_dark,blue,oscuro,three,"('freetime', 'work')",cold,"('classic', 'casual')",checked,missing,missing
966320,SCARF,Clochecks Scarf washed ,8,3,OWN_PRODUCTION,rust,brown,oscuro,three,"('freetime', 'work')",cold,"('classic', 'casual')",checked,missing,missing
966344,SCARF,Clochecks Scarf washed ,8,3,OWN_PRODUCTION,khaki,green,oscuro,three,"('freetime', 'work')",cold,"('classic', 'casual')",checked,missing,missing
966351,SCARF,Clochecks Scarf washed ,8,3,OWN_PRODUCTION,garnet,red,oscuro,three,"('freetime', 'work')",cold,"('classic', 'casual')",checked,missing,missing
961738,SCARF,Nudiris Scarf acrylic ,8,3,OWN_PRODUCTION,garnet,red,oscuro,"('two', 'three')",freetime,cold,boho,vertical_stripes,missing,missing
961745,SCARF,Nudiris Scarf acrylic ,8,3,OWN_PRODUCTION,blue_dark,blue,oscuro,"('two', 'three')",freetime,cold,boho,vertical_stripes,missing,missing
961752,SCARF,Nudiris Scarf acrylic ,8,3,OWN_PRODUCTION,rust,brown,oscuro,"('two', 'three')",freetime,cold,boho,vertical_stripes,missing,missing
961721,SCARF,Nudiris Scarf acrylic ,8,3,OWN_PRODUCTION,pink,pink,intenso,"('two', 'three')",freetime,cold,boho,vertical_stripes,missing,missing
1226379,JACKET,Suede Jacket majolica ,8,3,WHOLE_SALE,green_dark,green,oscuro,three,freetime,cold,"('boho', 'casual')",smooth,false,loose
1226348,JACKET,Suede Jacket majolica ,8,3,WHOLE_SALE,red,red,intenso,three,freetime,cold,"('boho', 'casual')",smooth,false,loose
1422931,JACKET,Onlpaloma Jacket canyon ,9,3,MAINSTREAM,ochre,brown,claro,"('two', 'three')","('work', 'freetime')",warm,classic,vertical_stripes,false,straight
1137316,SHORT,Objludmilla Shorts print ,9,1,NO_MAINSTREAM,white,white,claro,three,freetime,warm,boho,ethnic,false,loose
1422979,SHORT,Objludmilla Shorts print ,9,1,NO_MAINSTREAM,blue_klein,blue,oscuro,three,freetime,warm,boho,ethnic,false,loose
1077193,CARDIGAN,Ihalpa Cardigan aqua ,9,2,MAINSTREAM,green_light,green,claro,"('one', 'two')",freetime,cold,"('minimal', 'boho')",smooth,false,loose
1077124,CARDIGAN,Ihalpa Cardigan aqua ,9,2,MAINSTREAM,yellow,yellow,intenso,"('one', 'two')",freetime,cold,"('minimal', 'boho')",smooth,false,loose
1077179,CARDIGAN,Ihalpa Cardigan aqua ,9,2,MAINSTREAM,blue_dark,blue,oscuro,"('one', 'two')",freetime,cold,"('minimal', 'boho')",smooth,false,loose
1077155,CARDIGAN,Ihalpa Cardigan aqua ,9,2,MAINSTREAM,blue_light,blue,claro,"('one', 'two')",freetime,cold,"('minimal', 'boho')",smooth,false,loose
1077223,CARDIGAN,Ihalpa Cardigan aqua ,9,2,MAINSTREAM,brown_light,brown,claro,"('one', 'two')",freetime,cold,"('minimal', 'boho')",smooth,false,loose
1077216,CARDIGAN,Ihalpa Cardigan aqua ,9,2,MAINSTREAM,blue_petrol,blue,oscuro,"('one', 'two')",freetime,cold,"('minimal', 'boho')",smooth,false,loose
1257168,TSHIRT,Tie Top sew ,9,2,OWN_PRODUCTION,blue,blue,intenso,two,freetime,warm,"('casual', 'boho')",smooth,false,straight
1257199,TSHIRT,Tie Top sew ,9,2,OWN_PRODUCTION,grey_dark,grey,oscuro,two,freetime,warm,"('casual', 'boho')",smooth,false,straight
1191592,DRESS,Ottilia Dress bohck ,8,1,OWN_PRODUCTION,black,black,oscuro,three,night,cold,night,smooth,false,straight
1086225,SHIRT,Woven Shirt casual ,9,2,NO_MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')","('work', 'working_girl')",cold,classic,vertical_stripes,false,straight
1086188,SHIRT,Woven Shirt casual ,9,2,NO_MAINSTREAM,red,red,intenso,"('two', 'three')","('work', 'working_girl')",cold,classic,vertical_stripes,false,straight
1004267,JACKET,Carmelanie Jacket leather ,9,3,MAINSTREAM,black,black,oscuro,two,freetime,cold,street,smooth,false,straight
1029291,SWEATER,Objzonja Sweater knit ,9,2,NO_MAINSTREAM,camel,brown,claro,three,freetime,cold,boho,smooth,false,loose
1200348,SHIRT,Pool Shirt grette ,9,2,OWN_PRODUCTION,blue_dark,blue,oscuro,three,freetime,warm,"('boho', 'classic')",polka_dot,false,straight
1180886,TSHIRT,Amsterdam T-shirt wardrobe ,8,2,OWN_PRODUCTION,black,black,oscuro,"('two', 'three')","('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,tight
1180909,TSHIRT,Amsterdam T-shirt wardrobe ,8,2,OWN_PRODUCTION,blue_dark,blue,oscuro,"('two', 'three')","('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,tight
1002973,TSHIRT,Amsterdam T-shirt wardrobe ,8,2,OWN_PRODUCTION,rust,brown,oscuro,"('two', 'three')","('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,tight
1003000,TSHIRT,Amsterdam T-shirt wardrobe ,8,2,OWN_PRODUCTION,khaki,green,oscuro,"('two', 'three')","('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,tight
1180862,TSHIRT,Amsterdam T-shirt wardrobe ,8,2,OWN_PRODUCTION,white,white,claro,"('two', 'three')","('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,tight
1010275,JACKET,Onltaho Jacket ny ,9,3,MAINSTREAM,blue_dark,blue,oscuro,two,freetime,cold,street,smooth,false,tight
1010183,JACKET,Onltaho Jacket ny ,9,3,MAINSTREAM,blue_light,blue,claro,two,freetime,cold,street,smooth,false,tight
1010169,JACKET,Onltaho Jacket ny ,9,3,MAINSTREAM,khaki,green,oscuro,two,freetime,cold,street,smooth,false,tight
1012392,CARDIGAN,Onlvenice Cardigan knt ,9,2,MAINSTREAM,black,black,oscuro,one,working_girl,cold,classic,smooth,true,tight
1012460,CARDIGAN,Onlvenice Cardigan knt ,9,2,MAINSTREAM,blue_light,blue,claro,one,working_girl,cold,classic,smooth,true,tight
1012477,CARDIGAN,Onlvenice Cardigan knt ,9,2,MAINSTREAM,blue_dark,blue,oscuro,one,working_girl,cold,classic,smooth,true,tight
1084535,TSHIRT,Sand Tshirt jsy ,9,2,NO_MAINSTREAM,coral,orange,claro,"('one', 'two')","('freetime', 'work')",both,"('street', 'classic')",smooth,false,tight
1084467,TSHIRT,Sand Tshirt jsy ,9,2,NO_MAINSTREAM,blue_dark,blue,oscuro,"('one', 'two')","('freetime', 'work')",both,"('street', 'classic')",smooth,false,tight
1084382,TSHIRT,Sand Tshirt jsy ,9,2,NO_MAINSTREAM,beige,brown,claro,"('one', 'two')","('freetime', 'work')",both,"('street', 'classic')",smooth,false,tight
1086133,SWEATSHIRT,Casual Sweatshirt esprit ,9,2,NO_MAINSTREAM,ecru,brown,suave,two,freetime,cold,"('street', 'casual')",smooth,false,straight
1086065,SWEATSHIRT,Casual Sweatshirt esprit ,9,2,NO_MAINSTREAM,blue_dark,blue,oscuro,two,freetime,cold,"('street', 'casual')",smooth,false,straight
1005301,SWEATER,Onlfbryn Sweater knit ,9,2,MAINSTREAM,pink,pink,intenso,two,freetime,cold,"('boho', 'casual')",smooth,false,loose
1005370,SWEATER,Onlfbryn Sweater knit ,9,2,MAINSTREAM,blue_dark,blue,oscuro,two,freetime,cold,"('boho', 'casual')",smooth,false,loose
1005271,SWEATER,Onlfbryn Sweater knit ,9,2,MAINSTREAM,ecru,brown,suave,two,freetime,cold,"('boho', 'casual')",smooth,false,loose
1052343,DRESS,Visuvita Dress dots ,9,1,MAINSTREAM,blue_dark,blue,oscuro,two,"('freetime', 'work')",cold,classic,miniprint,false,straight
1200072,TSHIRT,Glasgow Tshirt grette ,9,2,OWN_PRODUCTION,blue_dark,blue,oscuro,two,freetime,warm,"('street', 'boho')",smooth,false,tight
1200041,TSHIRT,Glasgow Tshirt grette ,9,2,OWN_PRODUCTION,black,black,oscuro,two,freetime,warm,"('street', 'boho')",smooth,false,tight
1200126,TSHIRT,Glasgow Tshirt grette ,9,2,OWN_PRODUCTION,grey_dark,grey,oscuro,two,freetime,warm,"('street', 'boho')",smooth,false,tight
1204032,TOP,Martin Top sew ,9,2,OWN_PRODUCTION,black,black,oscuro,two,freetime,warm,street,floral,false,loose
